id_article,title,year,language,Nb_authors,Nb_male,Nb_female,theme
1196,Apprentissage et optimisation conjoints : extraction de connaissances pertinentes sur les systèmes de production,2004,fr,2,1,1,Règles d’association et génération de connaissances
1197,Apprentissage incrémental des profils dans un système de filtrage d'information,2004,fr,3,3,0,Apprentissage automatique et réseaux de connaissances
1198,Approche binaire pour la génération de fortes règles d'association,2004,fr,3,2,1,Data mining et gestion de flux de données
1199,Approche innovante pour la recherche et l'extractin coopérative et dynamique d'informations sur Internet,2004,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
1200,BELUGA : un outil pour l'analyse dynamique des connaissances de la littérature scientifique d'un domaine. Première application au cas des maladies à prions,2004,fr,2,2,0,Règles d’association et génération de connaissances
1201,BooLoader : un chargeur efficace dédié aux bases de transactions denses,2004,fr,3,1,2,Apprentissage automatique et réseaux de connaissances
1202,Caractérisation de signatures complexes dans des familles de protéines distantes,2004,fr,3,3,0,Apprentissage automatique et réseaux de connaissances
1203,Caractérisation globale de l'exécution de jobs,2004,fr,2,2,0,Apprentissage automatique et réseaux de connaissances
1204,Cartographie sémantique des connaissances à la carte,2004,fr,2,2,0,Règles d’association et génération de connaissances
1205,Classer pour découvrir : une nouvelle méthode d'analyse du comportement de tous les utilisateurs d'un site Web,2004,fr,3,2,1,Extraction d’information et analyse documentaire web
1206,Classification automatique d'images,2004,fr,3,3,0,Recherche d’information et traitement d’images
1207,Construction de variables et arbre de décision,2004,fr,2,1,1,Visualisation et exploration interactive de données
1208,Contrôle du risque multiple pour la sélection de règles d'association significatives,2004,fr,3,3,0,Data mining et gestion de flux de données
1209,Découverte de régularités pour l'intégration de  données semi structurées,2004,fr,2,2,0,Analyse de motifs et séquences dans les données
1210,Détection par SVM - Application à la détection de Churn en téléphonie mobile prépayée,2004,fr,3,3,0,Apprentissage automatique et réseaux de connaissances
1211,"ETIQ, un étiqueteur inductif convivail pour les corpus de spécialité",2004,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
1212,Étude de textes par leur image,2004,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
1213,Étude expérimentale de mesures de qualité de règles d'association,2004,fr,3,3,0,Data mining et gestion de flux de données
1214,EXIT : EXtraction Itérative de la Terminologie,2004,fr,4,3,1,Règles d’association et génération de connaissances
1215,Extraction de connaissances grâce à un outil de text-mining. Application à la veille informationnelle dans le cadre policier,2004,fr,2,1,1,Règles d’association et génération de connaissances
1216,Extraction de processus fonctionnels en génétique des  microbes à partir de résumés MEDLINE,2004,fr,4,3,0,Règles d’association et génération de connaissances
1217,Extraction of text summary using latent semantic indexing and information retrieval technique : comparison of four strategies,2004,en,2,2,0,Visualisation et exploration interactive de données
1218,Fonctionnement d'un Système Informatique d'Aide à la Décision (SIAD),2004,fr,1,1,0,Apprentissage automatique et réseaux de connaissances
1219,Fonctions d'oubli dans les entrpôts de données,2004,fr,3,2,1,Analyse de motifs et séquences dans les données
1220,Fouille dans la structure de documents XML,2004,fr,4,2,2,Visualisation et exploration interactive de données
1221,Fouille de grands ensembles de données avec un boosting proximal SVM,2004,fr,2,2,0,Analyse de motifs et séquences dans les données
1222,Gestion de données hétérogènes dans un entrepôt de données,2004,fr,1,0,1,Analyse de motifs et séquences dans les données
1223,GVSR : un annuaire de logiciels de manipulation et d'édition de graphes,2004,fr,4,2,2,Apprentissage automatique et réseaux de connaissances
1224,How well go Lattice algorithms on currently used machine leaning TestBeds ?,2004,en,2,2,0,Data mining et gestion de flux de données
1225,Identification de blocs homogènes sur des données continues,2004,fr,2,2,0,Analyse de motifs et séquences dans les données
1226,Induction extensionnelle : définition et application à l'acquisition de concepts à partir de textes,2004,fr,1,1,0,Apprentissage automatique et réseaux de connaissances
1227,Intégration efficace de méthodes  de fouille de données dans les SGBD,2004,fr,4,3,1,Analyse de motifs et séquences dans les données
1228,Interrogation de sources biomédicales : prise en compte des préférences de l'utilisateur,2004,fr,3,0,3,Apprentissage automatique et réseaux de connaissances
1229,Le e-lien une solution pour l'extraction et le partage de connaissances structurées dans les documents hypertextuels,2004,fr,2,2,0,Règles d’association et génération de connaissances
1230,Les règles d'association comme outil de catégorisation textuelle,2004,fr,3,2,1,Data mining et gestion de flux de données
1231,Maintenance de bases de connaissances terminologiques,2004,fr,3,2,1,Règles d’association et génération de connaissances
1232,Manipulation de représentations de cubes de données,2004,fr,3,2,1,Analyse de motifs et séquences dans les données
1233,Mediating the Semantic Web,2004,en,2,1,1,Visualisation et exploration interactive de données
1234,Mesurer la qualité des règles et de leurs contraposées avec le taux informationnel TIC,2004,fr,4,4,0,Data mining et gestion de flux de données
1235,Mesurer les usages d'internet,2004,fr,1,0,1,Apprentissage automatique et réseaux de connaissances
1236,Mise en oeuvre des méthodes de fouille de données spatiales alternatives et performances,2004,fr,2,1,1,Analyse de motifs et séquences dans les données
1237,Modèle de gestion intégrée des compétences et connaissances,2004,fr,3,1,2,Règles d’association et génération de connaissances
1238,Modèle topologique pour l'interrogation des bases d'images,2004,fr,4,3,1,Apprentissage automatique et réseaux de connaissances
1239,Modélisation dynamique et temporelle de l'utilisateur pour un filtrage personnalisé de documents textuels,2004,fr,5,5,0,Visualisation et exploration interactive de données
1240,MUSETTE : a framework for knowledge capture from experience,2004,en,3,3,0,Data mining et gestion de flux de données
1241,OpAC : Opérateur d'analyse en ligne basé sur une technique de fouilles de données,2004,fr,4,2,2,Analyse de motifs et séquences dans les données
1242,Optimisation des requêtes temporelles sur le web,2004,fr,3,2,1,Extraction d’information et analyse documentaire web
1243,Outil de représentation des évolutions de communautés d'intérêts,2004,fr,2,1,1,Apprentissage automatique et réseaux de connaissances
1244,PoBOC : un algorithme de ,2004,fr,3,2,1,
1245,Positionnement multidimensionnel et partitionnement pour la visualisation de données multivariées,2004,fr,1,1,0,Analyse de motifs et séquences dans les données
1246,Qualité et datawarehouse dans le milieu hospitalier,2004,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
1247,Recherche ciblée de documents sur le web,2004,fr,1,1,0,Extraction d’information et analyse documentaire web
1248,Recherche dans de grandes bases d'images fixes : une nouvelle approche guidée par les règles d'association,2004,fr,3,1,2,Data mining et gestion de flux de données
1249,Recherche de règles d'association hiérarchiques par une approche anthropocentrée,2004,fr,3,2,1,Data mining et gestion de flux de données
1250,Réduction d'un jeu de règles d'association par des méta-règles issues de la logique du ,2004,fr,3,2,1,Data mining et gestion de flux de données
1251,Réduction du coût d'évaluation d'une règle relationnelle,2004,fr,2,1,1,Data mining et gestion de flux de données
1252,Règles d'identification et méthodes de visualisation d'objets architecturaux,2004,fr,2,1,1,Data mining et gestion de flux de données
1253,Régression linéaire symbolique avec variables taxonomiques,2004,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
1254,Relations entre gènes impliqués dans les cancers de la thyroïde,2004,fr,7,3,3,Apprentissage automatique et réseaux de connaissances
1255,Représentation condensée de motifs émergents,2004,fr,3,3,0,Aide à la décision et analyse multidimensionnelle
1256,Représentation de graphes par ACP granulaire,2004,fr,2,2,0,Apprentissage automatique et réseaux de connaissances
1257,Résumé de cubes de données multidimensionnelles à l'aide de règles floues,2004,fr,4,2,1,Data mining et gestion de flux de données
1258,Sélection d'attributs et classification d'objets complexes,2004,fr,2,2,0,Recherche d’information et traitement d’images
1259,Sélection rapide en apprentissage supervisé,2004,fr,3,2,1,Recherche d’information et traitement d’images
1260,Sous-ensembles flous définis sur une ontologie,2004,fr,3,2,1,Ontologies et traitement sémantique du texte
1261,Uitliation de connaissances pour l'aide à la recherche documentaire fondée sur le contenu,2004,fr,2,1,1,Règles d’association et génération de connaissances
1262,Un algorithme de génération des itemsets fermés pour la fouille de données,2004,fr,2,2,0,Analyse de motifs et séquences dans les données
1263,Une approche probabiliste pour le classement d'objets incomplets dans un arbre de décision,2004,fr,3,1,2,Visualisation et exploration interactive de données
1264,Une étude d'algorithmes de classification supervisée basée sur les treillis de Galois,2004,fr,4,4,0,Recherche d’information et traitement d’images
1265,"Une méthode pour l'appropriation de savoir-faire, capitalisé avec MASK",2004,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
1266,Utilisation des graphes de proximité dans le cadre de l'apprentissage basé sur les voisins,2004,fr,2,2,0,Apprentissage automatique et réseaux de connaissances
